"","Correlation","Tissue","Gene","Protein"
"61727",-0.12781954887218,"Skin","MAP7D3","Q8IWC1;MA7D3_HUMAN"
"61728",0.542672003049361,"Skin","PLOD3","O60568;PLOD3_HUMAN"
"61729",0.544333807491702,"Skin","BAIAP2L1","Q9UHR4;BI2L1_HUMAN"
"61730",0.11875150060024,"Skin","THOC1","Q96FV9;THOC1_HUMAN"
"61731",0.570668693009119,"Skin","STX6","O43752;STX6_HUMAN"
"61732",0.34952616750619,"Skin","SNX2","O60749;SNX2_HUMAN"
"61733",0.533600152468077,"Skin","NAMPT","P43490;NAMPT_HUMAN"
"61734",0.301470588235294,"Skin","ZFAND6","Q6FIF0;ZFAN6_HUMAN"
"61735",-0.456043956043956,"Skin","ARL15","Q9NXU5;ARL15_HUMAN"
"61736",0.551804812834225,"Skin","PATL1","Q86TB9;PATL1_HUMAN"
"61737",0.336251230988073,"Skin","GINS4","Q9BRT9;SLD5_HUMAN"
"61738",0.662545136229347,"Skin","PLCG1","P19174;PLCG1_HUMAN"
"61739",0.652677720602249,"Skin","VAPA","Q9P0L0;VAPA_HUMAN"
"61740",0.614736070381232,"Skin","FCRLA","Q7L513;FCRLA_HUMAN"
"61741",0.580484086144463,"Skin","PDCD6IP","Q8WUM4;PDC6I_HUMAN"
"61742",0.58013413506013,"Skin","SPATS2L","Q9NUQ6;SPS2L_HUMAN"
"61743",0.44631217838765,"Skin","STX16","O14662;STX16_HUMAN"
"61744",0.722832722832723,"Skin","CYGB","Q8WWM9;CYGB_HUMAN"
"61745",0.54177807486631,"Skin","SYNE3","Q6ZMZ3;SYNE3_HUMAN"
"61746",0.339356295878035,"Skin","CROCC","Q5TZA2;CROCC_HUMAN"
"61747",-0.12259946519731,"Skin","NBAS","A2RRP1;NBAS_HUMAN"
"61748",0.610143525237865,"Skin","ECI1","P42126;ECI1_HUMAN"
"61749",0.199695063846007,"Skin","SNRPA","P09012;SNRPA_HUMAN"
"61750",0.563414634146342,"Skin","MFN1","Q8IWA4;MFN1_HUMAN"
"61751",0.488622069754145,"Skin","NAPG","Q99747;SNAG_HUMAN"
"61752",0.906643508467217,"Skin","LPCAT2","Q7L5N7;PCAT2_HUMAN"
"61753",0.432467532467532,"Skin","CUL4A","Q13619;CUL4A_HUMAN"
"61754",0.300596677955168,"Skin","GFPT1","Q06210;GFPT1_HUMAN"
"61755",0.614272166903746,"Skin","ACAP2","Q15057;ACAP2_HUMAN"
"61756",-0.35,"Skin","VTN","P04004;VTNC_HUMAN"
"61757",-0.0149054505005562,"Skin","RPP25L","Q8N5L8;RP25L_HUMAN"
"61758",-0.118181818181818,"Skin","ORC3","Q9UBD5;ORC3_HUMAN"
"61759",0.45628393161008,"Skin","USP36","Q9P275;UBP36_HUMAN"
"61760",0.815584415584416,"Skin","DCLK1","O15075;DCLK1_HUMAN"
"61761",0.43172119487909,"Skin","CA8","P35219;CAH8_HUMAN"
"61762",0.628435296359825,"Skin","YWHAH","Q04917;1433F_HUMAN"
"61763",0.338593481989708,"Skin","YWHAQ","P27348;1433T_HUMAN"
"61764",0.588412426148275,"Skin","YWHAB","P31946;1433B_HUMAN"
"61765",0.189505347593583,"Skin","EIF2B2","P49770;EI2BB_HUMAN"
"61766",0.120879120879121,"Skin","IFIT5","Q13325;IFIT5_HUMAN"
"61767",0.483516483516484,"Skin","SMYD3","Q9H7B4;SMYD3_HUMAN"
"61768",0.512940728035068,"Skin","LARP1","Q6PKG0;LARP1_HUMAN"
"61769",0.622608695652174,"Skin","PCBP4","P57723;PCBP4_HUMAN"
"61770",0.371991978609626,"Skin","AGL","P35573;GDE_HUMAN"
"61771",0.700734048560136,"Skin","HELLS","Q9NRZ9;HELLS_HUMAN"
"61772",0.531375394860412,"Skin","NPC2","P61916;NPC2_HUMAN"
"61773",0.483514389174766,"Skin","ECH1","Q13011;ECH1_HUMAN"
"61774",0.453035336756267,"Skin","ZNF687","Q8N1G0;ZN687_HUMAN"
"61775",0.0682170542635659,"Skin","ACACA","Q13085;ACACA_HUMAN"
"61776",0.589860872879741,"Skin","M6PR","P20645;MPRD_HUMAN"
"61777",0.537586169165116,"Skin","CUL5","Q93034;CUL5_HUMAN"
"61778",0.144360902255639,"Skin","EIF4E2","O60573;IF4E2_HUMAN"
"61779",0.425957690108633,"Skin","EMC7","Q9NPA0;EMC7_HUMAN"
"61780",0.78608728797408,"Skin","ATP6V1B2","P21281;VATB2_HUMAN"
"61781",0.797202797202797,"Skin","EPB41L1","Q9H4G0;E41L1_HUMAN"
"61782",0.615182186234818,"Skin","GNAI1","P63096;GNAI1_HUMAN"
"61783",0.355746140651801,"Skin","AP1B1","Q10567;AP1B1_HUMAN"
"61784",0.638777426790745,"Skin","DNAJC9","Q8WXX5;DNJC9_HUMAN"
"61785",0.131257631257631,"Skin","WDR13","Q9H1Z4;WDR13_HUMAN"
"61786",0.135656108597285,"Skin","NIPBL","Q6KC79;NIPBL_HUMAN"
"61787",0.423823137030684,"Skin","SLC4A7","Q9Y6M7;S4A7_HUMAN"
"61788",0.0845665961945032,"Skin","TEX10","Q9NXF1;TEX10_HUMAN"
"61789",0.629335370511841,"Skin","IFT27","Q9BW83;IFT27_HUMAN"
"61790",0.36289592760181,"Skin","COASY","Q13057;COASY_HUMAN"
"61791",0.36579185520362,"Skin","LIMS1","P48059;LIMS1_HUMAN"
"61792",0.74169509628672,"Skin","ARL6IP5","O75915;PRAF3_HUMAN"
"61793",0.175675675675676,"Skin","UBXN6","Q9BZV1;UBXN6_HUMAN"
"61794",0.0824175824175824,"Skin","FBXL20","Q96IG2;FXL20_HUMAN"
"61795",0.376547842401501,"Skin","SLC7A1","P30825;SL7A1_HUMAN"
"61796",0.551896321707642,"Skin","RANBP1","P43487;RANG_HUMAN"
"61797",0.0629447181171319,"Skin","MORC2","Q9Y6X9;MORC2_HUMAN"
"61798",0.230769230769231,"Skin","FBXO11","Q86XK2;FBX11_HUMAN"
"61799",0.633469387755102,"Skin","TRIP6","Q15654;TRIP6_HUMAN"
"61800",0.51324566418906,"Skin","HCCS","P53701;CCHL_HUMAN"
"61801",0.594742783422029,"Skin","GSPT1","P15170;ERF3A_HUMAN"
"61802",-0.123073229291717,"Skin","PHF14","O94880;PHF14_HUMAN"
"61803",0.695560253699789,"Skin","ATP1B1","P05026;AT1B1_HUMAN"
"61804",0.289870811631013,"Skin","C12orf57","Q99622;C10_HUMAN"
"61805",0.326315789473684,"Skin","CFAP20","Q9Y6A4;CFA20_HUMAN"
"61806",0.537051184110008,"Skin","CHD3","Q12873;CHD3_HUMAN"
"61807",0.574232894987612,"Skin","ZYX","Q15942;ZYX_HUMAN"
"61808",0.481837240327806,"Skin","ACAD9","Q9H845;ACAD9_HUMAN"
"61809",0.147130647130647,"Skin","DTX3L","Q8TDB6;DTX3L_HUMAN"
"61810",0.300323994663617,"Skin","SF1","Q15637;SF01_HUMAN"
"61811",0.265180102915952,"Skin","DPY30","Q9C005;DPY30_HUMAN"
"61812",0.56,"Skin","ROBO1","Q9Y6N7;ROBO1_HUMAN"
"61813",0.42042987407729,"Skin","TSR1","Q2NL82;TSR1_HUMAN"
"61814",0.428549647417572,"Skin","DAP3","P51398;RT29_HUMAN"
"61815",-0.559062321326472,"Skin","ARPC3","O15145;ARPC3_HUMAN"
"61816",0.366910866910867,"Skin","SMC6","Q96SB8;SMC6_HUMAN"
"61817",-0.0563750714694111,"Skin","CRTAP","O75718;CRTAP_HUMAN"
"61818",0.75871926815323,"Skin","TPP1","O14773;TPP1_HUMAN"
"61819",0.680300187617261,"Skin","ACSS1","Q9NUB1;ACS2L_HUMAN"
"61820",-0.0604917095483133,"Skin","UQCRQ","O14949;QCR8_HUMAN"
"61821",0.730360205831904,"Skin","NAXE","Q8NCW5;NNRE_HUMAN"
"61822",0.542602892102336,"Skin","PHF3","Q92576;PHF3_HUMAN"
"61823",0.226072041166381,"Skin","MRPL1","Q9BYD6;RM01_HUMAN"
"61824",0.0684962835906232,"Skin","RPS11","P62280;RS11_HUMAN"
"61825",0.331034482758621,"Skin","PLIN2","Q99541;PLIN2_HUMAN"
"61826",0.382544507164568,"Skin","RBM19","Q9Y4C8;RBM19_HUMAN"
"61827",0.28,"Skin","GEMIN6","Q8WXD5;GEMI6_HUMAN"
"61828",0.536039641700019,"Skin","EIF4H","Q15056;IF4H_HUMAN"
"61829",0.223708785972937,"Skin","MRPL50","Q8N5N7;RM50_HUMAN"
"61830",0.53025641025641,"Skin","RIPOR1","Q6ZS17;RIPR1_HUMAN"
"61831",0.0114018197687633,"Skin","C19orf25","Q9UFG5;CS025_HUMAN"
"61832",0.503010399562124,"Skin","USP13","Q92995;UBP13_HUMAN"
"61833",0.544806556127311,"Skin","CAPZA1","P52907;CAZA1_HUMAN"
"61834",-0.066819134743663,"Skin","EIF3F","O00303;EIF3F_HUMAN"
"61835",0.226148275204879,"Skin","BANF1","O75531;BAF_HUMAN"
"61836",0.421428571428571,"Skin","BAG4","O95429;BAG4_HUMAN"
"61837",0.358338097960739,"Skin","DNAJA3","Q96EY1;DNJA3_HUMAN"
"61838",0.378818572238879,"Skin","PITHD1","Q9GZP4;PITH1_HUMAN"
"61839",0.114982578397213,"Skin","PPP6R3","Q5H9R7;PP6R3_HUMAN"
"61840",0.617582417582418,"Skin","GSKIP","Q9P0R6;GSKIP_HUMAN"
"61841",0.602973127501429,"Skin","MESD","Q14696;MESD_HUMAN"
"61842",0.0909090909090909,"Skin","PRKD2","Q9BZL6;KPCD2_HUMAN"
"61843",0.514492753623188,"Skin","TES","Q9UGI8;TES_HUMAN"
"61844",0.653603994789405,"Skin","FHL2","Q14192;FHL2_HUMAN"
"61845",0.200129011449766,"Skin","NDUFA8","P51970;NDUA8_HUMAN"
"61846",-0.208791208791209,"Skin","FSTL1","Q12841;FSTL1_HUMAN"
"61847",0.40169133192389,"Skin","MEMO1","Q9Y316;MEMO1_HUMAN"
"61848",0.371977240398293,"Skin","ABRACL","Q9P1F3;ABRAL_HUMAN"
"61849",0.192982456140351,"Skin","PDCL","Q13371;PHLP_HUMAN"
"61850",0.310844291976367,"Skin","NAP1L1","P55209;NP1L1_HUMAN"
"61851",0.428397179340575,"Skin","PTPN1","P18031;PTN1_HUMAN"
"61852",0.567539015606243,"Skin","CIAPIN1","Q6FI81;CPIN1_HUMAN"
"61853",0.5938884644767,"Skin","LPXN","O60711;LPXN_HUMAN"
"61854",0.521783876500858,"Skin","LNPK","Q9C0E8;LNP_HUMAN"
"61855",0.520648343904158,"Skin","CSRP2","Q16527;CSRP2_HUMAN"
"61856",0.520869565217391,"Skin","PRIM1","P49642;PRI1_HUMAN"
"61857",0.111926918808162,"Skin","KDM1A","O60341;KDM1A_HUMAN"
"61858",0.573529411764706,"Skin","ISG15","P05161;ISG15_HUMAN"
"61859",0.541223556317896,"Skin","GLO1","Q04760;LGUL_HUMAN"
"61860",0.434768585711982,"Skin","CTCF","P49711;CTCF_HUMAN"
"61861",0.114094500886954,"Skin","AHSG","P02765;FETUA_HUMAN"
"61862",-0.0061624649859944,"Skin","ROCK1","Q13464;ROCK1_HUMAN"
"61863",0.297427101200686,"Skin","PPIH","O43447;PPIH_HUMAN"
"61864",0.71840888066605,"Skin","MAFF","Q9ULX9;MAFF_HUMAN"
"61865",0.0107142857142857,"Skin","CADM1","Q9BY67;CADM1_HUMAN"
"61866",0.367782805429864,"Skin","LPP","Q93052;LPP_HUMAN"
"61867",0.500778642936596,"Skin","GDAP1","Q8TB36;GDAP1_HUMAN"
"61868",0.294981498612396,"Skin","MRPL16","Q9NX20;RM16_HUMAN"
"61869",0.0449121109498468,"Skin","RPL13A","P40429;RL13A_HUMAN"
"61870",0.310253564415607,"Skin","ITGB5","P18084;ITB5_HUMAN"
"61871",0.153497236516104,"Skin","EIF3D","O15371;EIF3D_HUMAN"
"61872",0.150439407955597,"Skin","PPAT","Q06203;PUR1_HUMAN"
"61873",0.505364201016375,"Skin","SDE2","Q6IQ49;SDE2_HUMAN"
"61874",0.353007579422674,"Skin","INTS13","Q9NVM9;INT13_HUMAN"
"61875",0.00779220779220779,"Skin","NFXL1","Q6ZNB6;NFXL1_HUMAN"
"61876",0.0981328701693443,"Skin","FAM91A1","Q658Y4;F91A1_HUMAN"
"61877",0.637507146941109,"Skin","UBE2M","P61081;UBC12_HUMAN"
"61878",0.00682294644558795,"Skin","NDUFA10","O95299;NDUAA_HUMAN"
"61879",0.577194570135746,"Skin","GPX1","P07203;GPX1_HUMAN"
"61880",0.285928705440901,"Skin","SLMAP","Q14BN4;SLMAP_HUMAN"
"61881",0.169582618639222,"Skin","PPIG","Q13427;PPIG_HUMAN"
"61882",0.352239374880884,"Skin","POLR1C","O15160;RPAC1_HUMAN"
"61883",0.509090909090909,"Skin","ABLIM3","O94929;ABLM3_HUMAN"
"61884",0.282352941176471,"Skin","CASP1","P29466;CASP1_HUMAN"
"61885",0.116523727844483,"Skin","COX5B","P10606;COX5B_HUMAN"
"61886",0.120182961692396,"Skin","PSMD8","P48556;PSMD8_HUMAN"
"61887",0.29643605870021,"Skin","CNBP","P62633;CNBP_HUMAN"
"61888",-0.173529411764706,"Skin","ACTR10","Q9NZ32;ARP10_HUMAN"
"61889",0.452216748768473,"Skin","PLEKHF2","Q9H8W4;PKHF2_HUMAN"
"61890",0.587244897959184,"Skin","ATP2B4","P23634;AT2B4_HUMAN"
"61891",-0.013598166539343,"Skin","PPP6C","O00743;PPP6_HUMAN"
"61892",0.781881533101045,"Skin","PDLIM1","O00151;PDLI1_HUMAN"
"61893",0.170656370656371,"Skin","PIP4P1","Q86T03;PP4P1_HUMAN"
"61894",0.316965005644251,"Skin","NOP9","Q86U38;NOP9_HUMAN"
"61895",0.55974025974026,"Skin","ITM2C","Q9NQX7;ITM2C_HUMAN"
"61896",0.312579185520362,"Skin","AMPD2","Q01433;AMPD2_HUMAN"
"61897",0.314046121593291,"Skin","ACTR2","P61160;ARP2_HUMAN"
"61898",-0.000763941940412529,"Skin","EIF2B5","Q13144;EI2BE_HUMAN"
"61899",0.592599444958372,"Skin","PIP4K2C","Q8TBX8;PI42C_HUMAN"
"61900",0.669939383590882,"Skin","FAM136A","Q96C01;F136A_HUMAN"
"61901",0.528239202657807,"Skin","KDSR","Q06136;KDSR_HUMAN"
"61902",0.220125786163522,"Skin","DDX39B","Q13838;DX39B_HUMAN"
"61903",0.215704211930627,"Skin","TIMM13","Q9Y5L4;TIM13_HUMAN"
"61904",0.372520561199806,"Skin","CIAO1","O76071;CIAO1_HUMAN"
"61905",0.279893272346102,"Skin","S100A11","P31949;S10AB_HUMAN"
"61906",0.554545454545455,"Skin","PDCD2","Q16342;PDCD2_HUMAN"
"61907",0.563765736179529,"Skin","THNSL1","Q8IYQ7;THNS1_HUMAN"
"61908",0.326747720364742,"Skin","RELA","Q04206;TF65_HUMAN"
"61909",-0.12292738707833,"Skin","SLIRP","Q9GZT3;SLIRP_HUMAN"
"61910",0.182388663967611,"Skin","PSMG2","Q969U7;PSMG2_HUMAN"
"61911",0.0702344767694312,"Skin","COPS7A","Q9UBW8;CSN7A_HUMAN"
"61912",0.637278444825615,"Skin","G6PD","P11413;G6PD_HUMAN"
"61913",0.556241661902039,"Skin","CPSF2","Q9P2I0;CPSF2_HUMAN"
"61914",0.383419096626644,"Skin","ZFPL1","O95159;ZFPL1_HUMAN"
"61915",0.310996760053364,"Skin","BRIX1","Q8TDN6;BRX1_HUMAN"
"61916",0.214484467314656,"Skin","CSTF3","Q12996;CSTF3_HUMAN"
"61917",0.318681318681319,"Skin","YJU2","Q9BW85;YJU2_HUMAN"
"61918",0.365011459129106,"Skin","FKBP15","Q5T1M5;FKB15_HUMAN"
"61919",0.506799083269671,"Skin","GSTM3","P21266;GSTM3_HUMAN"
"61920",0.40740246629214,"Skin","POLDIP3","Q9BY77;PDIP3_HUMAN"
"61921",0.376786735277301,"Skin","BOP1","Q14137;BOP1_HUMAN"
"61922",0.525976748618258,"Skin","CTPS1","P17812;PYRG1_HUMAN"
"61923",0.293478260869565,"Skin","GALK2","Q01415;GALK2_HUMAN"
"61924",0.0731961147086031,"Skin","AKT1S1","Q96B36;AKTS1_HUMAN"
"61925",0.262054507337526,"Skin","SNX3","O60493;SNX3_HUMAN"
"61926",0.634850166481687,"Skin","SNX12","Q9UMY4;SNX12_HUMAN"
"61927",-0.0534709193245779,"Skin","GTF3C4","Q9UKN8;TF3C4_HUMAN"
"61928",0.248275862068965,"Skin","USP24","Q9UPU5;UBP24_HUMAN"
"61929",0.219670451634936,"Skin","PPAN","Q9NQ55;SSF1_HUMAN"
"61930",0.530971659919028,"Skin","C11orf68","Q9H3H3;CK068_HUMAN"
"61931",0.377197958026092,"Skin","CORO7","P57737;CORO7_HUMAN"
"61932",0.422608695652174,"Skin","TRIM3","O75382;TRIM3_HUMAN"
"61933",0.369468267581475,"Skin","TMED10","P49755;TMEDA_HUMAN"
"61934",0.0975536091815162,"Skin","RNASEH2C","Q8TDP1;RNH2C_HUMAN"
"61935",0.613950829045169,"Skin","TOR1AIP1","Q5JTV8;TOIP1_HUMAN"
"61936",0.441014799154334,"Skin","STAG2","Q8N3U4;STAG2_HUMAN"
"61937",0.266020408163265,"Skin","BLVRB","P30043;BLVRB_HUMAN"
"61938",0.090711175616836,"Skin","MRPL27","Q9P0M9;RM27_HUMAN"
"61939",0.334333958724203,"Skin","MYO1E","Q12965;MYO1E_HUMAN"
"61940",-0.0647959183673469,"Skin","DDX39A","O00148;DX39A_HUMAN"
"61941",0.222870211549457,"Skin","CSNK2B","P67870;CSK2B_HUMAN"
"61942",0.323727844482561,"Skin","TXN","P10599;THIO_HUMAN"
"61943",0.498847434474515,"Skin","PYCR1","P32322;P5CR1_HUMAN"
"61944",0.199740701725954,"Skin","MTCH1","Q9NZJ7;MTCH1_HUMAN"
"61945",0.45722339675828,"Skin","BDH2","Q9BUT1;BDH2_HUMAN"
"61946",0.321602787456446,"Skin","FRG1","Q14331;FRG1_HUMAN"
"61947",0.425042881646655,"Skin","HSPA8","P11142;HSP7C_HUMAN"
"61948",0.475524475524476,"Skin","FHL3","Q13643;FHL3_HUMAN"
"61949",0.403393541324576,"Skin","ARIH2","O95376;ARI2_HUMAN"
"61950",0.765602322206096,"Skin","CTSA","P10619;PPGB_HUMAN"
"61951",0.391124871001032,"Skin","LOXL3","P58215;LOXL3_HUMAN"
"61952",0.215094339622641,"Skin","SNRPF","P62306;RUXF_HUMAN"
"61953",0.650056442509273,"Skin","LAMP2","P13473;LAMP2_HUMAN"
"61954",0.275555041628122,"Skin","UBL5","Q9BZL1;UBL5_HUMAN"
"61955",0.248933143669986,"Skin","HAT1","O14929;HAT1_HUMAN"
"61956",0.538009049773756,"Skin","RAI14","Q9P0K7;RAI14_HUMAN"
"61957",0.242776735459662,"Skin","UBE2Z","Q9H832;UBE2Z_HUMAN"
"61958",0.494873260910997,"Skin","PPT1","P50897;PPT1_HUMAN"
"61959",0.357293868921776,"Skin","SDAD1","Q9NVU7;SDA1_HUMAN"
"61960",0.281818181818182,"Skin","RNF7","Q9UBF6;RBX2_HUMAN"
"61961",-0.370098039215686,"Skin","LANCL2","Q9NS86;LANC2_HUMAN"
"61962",0.624415416868247,"Skin","ACP2","P11117;PPAL_HUMAN"
"61963",0.41642843529636,"Skin","ANP32A","P39687;AN32A_HUMAN"
"61964",0.493298044907368,"Skin","ANP32E","Q9BTT0;AN32E_HUMAN"
"61965",0.807152406417112,"Skin","MLANA","Q16655;MAR1_HUMAN"
"61966",0.453554412044978,"Skin","GNL3","Q9BVP2;GNL3_HUMAN"
"61967",0.484657899752239,"Skin","CBX1","P83916;CBX1_HUMAN"
"61968",0.344941348973607,"Skin","TRIM24","O15164;TIF1A_HUMAN"
"61969",0.202822580645161,"Skin","SIRT3","Q9NTG7;SIR3_HUMAN"
"61970",0.424242424242424,"Skin","PARN","O95453;PARN_HUMAN"
"61971",0.407002801120448,"Skin","DUS3L","Q96G46;DUS3L_HUMAN"
"61972",0.320754716981132,"Skin","ERAL1","O75616;ERAL1_HUMAN"
"61973",0.370034843205575,"Skin","YAP1","P46937;YAP1_HUMAN"
"61974",0.732112470626367,"Skin","HSPA2","P54652;HSP72_HUMAN"
"61975",0.616473616473617,"Skin","MCU","Q8NE86;MCU_HUMAN"
"61976",0.112813218076376,"Skin","RBM5","P52756;RBM5_HUMAN"
"61977",0.0548859543817527,"Skin","POLD1","P28340;DPOD1_HUMAN"
"61978",0.513550600343053,"Skin","FUBP1","Q96AE4;FUBP1_HUMAN"
"61979",0.580309627479439,"Skin","NKRF","O15226;NKRF_HUMAN"
"61980",0.314285714285714,"Skin","VAMP5","O95183;VAMP5_HUMAN"
"61981",0.221978021978022,"Skin","VEZF1","Q14119;VEZF1_HUMAN"
"61982",0.131477845129343,"Skin","AAAS","Q9NRG9;AAAS_HUMAN"
"61983",0.220049552125024,"Skin","EMC8","O43402;EMC8_HUMAN"
"61984",0.265103868877454,"Skin","NOP58","Q9Y2X3;NOP58_HUMAN"
"61985",0.662297392529951,"Skin","SMN1","Q16637;SMN_HUMAN"
"61986",0.521854764107308,"Skin","GEMIN5","Q8TEQ6;GEMI5_HUMAN"
"61987",0.129435483870968,"Skin","COG4","Q9H9E3;COG4_HUMAN"
"61988",0.538709677419355,"Skin","LMCD1","Q9NZU5;LMCD1_HUMAN"
"61989",0.212753036437247,"Skin","UBR7","Q8N806;UBR7_HUMAN"
"61990",0.76952169076752,"Skin","QPRT","Q15274;NADC_HUMAN"
"61991",0.159340659340659,"Skin","NMI","Q13287;NMI_HUMAN"
"61992",0.71854764107308,"Skin","PPFIA1","Q13136;LIPA1_HUMAN"
"61993",0.724152650900709,"Skin","CSRP1","P21291;CSRP1_HUMAN"
"61994",0.258395273489613,"Skin","SNRNP40","Q96DI7;SNR40_HUMAN"
"61995",0.58027149321267,"Skin","NDRG3","Q9UGV2;NDRG3_HUMAN"
"61996",0.482758620689655,"Skin","PDLIM2","Q96JY6;PDLI2_HUMAN"
"61997",0.319001334095674,"Skin","PFN1","P07737;PROF1_HUMAN"
"61998",0.23523664785063,"Skin","VPS4B","O75351;VPS4B_HUMAN"
"61999",0.112375533428165,"Skin","SEC24A","O95486;SC24A_HUMAN"
"62000",0.0169230769230769,"Skin","CDC123","O75794;CD123_HUMAN"
"62001",0.302335928809789,"Skin","SIRT5","Q9NXA8;SIR5_HUMAN"
"62002",0.215174069627851,"Skin","MFN2","O95140;MFN2_HUMAN"
"62003",0.483969799759273,"Skin","HIP1R","O75146;HIP1R_HUMAN"
"62004",0.397827329902802,"Skin","GAR1","Q9NY12;GAR1_HUMAN"
"62005",0.658168289747237,"Skin","MYO1D","O94832;MYO1D_HUMAN"
"62006",-0.0673234811165846,"Skin","SPTY2D1","Q68D10;SPT2_HUMAN"
"62007",0.58498023715415,"Skin","KCTD12","Q96CX2;KCD12_HUMAN"
"62008",0.477674378895245,"Skin","PPP1R10","Q96QC0;PP1RA_HUMAN"
"62009",0.779390420899855,"Skin","RAB27A","P51159;RB27A_HUMAN"
"62010",0.473529411764706,"Skin","GAS7","O60861;GAS7_HUMAN"
"62011",0.431522774919001,"Skin","SLC1A5","Q15758;AAAT_HUMAN"
"62012",0.116904898036973,"Skin","EXOSC7","Q15024;EXOS7_HUMAN"
"62013",0.683704974271012,"Skin","VAPB","O95292;VAPB_HUMAN"
"62014",0.172932330827068,"Skin","TATDN1","Q6P1N9;TATD1_HUMAN"
"62015",0.18612540499333,"Skin","TBL1XR1","Q9BZK7;TBL1R_HUMAN"
"62016",0.161730512673909,"Skin","PHF5A","Q7RTV0;PHF5A_HUMAN"
"62017",0.504740296572401,"Skin","ALAD","P13716;HEM2_HUMAN"
"62018",0.0329591836734694,"Skin","YIPF4","Q9BSR8;YIPF4_HUMAN"
"62019",0.526052982656756,"Skin","DNAJA1","P31689;DNJA1_HUMAN"
"62020",0.373603141045002,"Skin","NUDCD3","Q8IVD9;NUDC3_HUMAN"
"62021",0.534084691979429,"Skin","GSDMD","P57764;GSDMD_HUMAN"
"62022",0.507128831213182,"Skin","TIPRL","O75663;TIPRL_HUMAN"
"62023",-0.112087912087912,"Skin","MUL1","Q969V5;MUL1_HUMAN"
"62024",0.655650848103678,"Skin","GLS","O94925;GLSK_HUMAN"
"62025",0.427939775109586,"Skin","VPS4A","Q9UN37;VPS4A_HUMAN"
"62026",0.643072231751477,"Skin","HEXB","P07686;HEXB_HUMAN"
"62027",0.357251411202779,"Skin","UFC1","Q9Y3C8;UFC1_HUMAN"
"62028",0.182271217154938,"Skin","RSL24D1","Q9UHA3;RLP24_HUMAN"
"62029",0.24969474969475,"Skin","FCF1","Q9Y324;FCF1_HUMAN"
"62030",0.666781017724414,"Skin","NSUN2","Q08J23;NSUN2_HUMAN"
"62031",-0.00520408163265306,"Skin","NUP160","Q12769;NU160_HUMAN"
"62032",0.503792643415285,"Skin","TIAL1","Q01085;TIAR_HUMAN"
"62033",0.0288930581613509,"Skin","INTS1","Q8N201;INT1_HUMAN"
"62034",0.153235653235653,"Skin","GFER","P55789;ALR_HUMAN"
"62035",-0.0102450268931956,"Skin","NAE1","Q13564;ULA1_HUMAN"
"62036",0.621628959276018,"Skin","ATAD1","Q8NBU5;ATAD1_HUMAN"
"62037",0.10440251572327,"Skin","MRPL53","Q96EL3;RM53_HUMAN"
"62038",0.381589479702687,"Skin","HNRNPDL","O14979;HNRDL_HUMAN"
"62039",0.202797202797203,"Skin","TRIQK","Q629K1;TRIQK_HUMAN"
"62040",0.134186818397345,"Skin","TMA16","Q96EY4;TMA16_HUMAN"
"62041",0.111187345149609,"Skin","SRSF5","Q13243;SRSF5_HUMAN"
"62042",0.618829807509053,"Skin","FLOT2","Q14254;FLOT2_HUMAN"
"62043",0.371526586620926,"Skin","SRSF9","Q13242;SRSF9_HUMAN"
"62044",0.139089003239947,"Skin","SRSF10","O75494;SRS10_HUMAN"
"62045",0.153571428571429,"Skin","SRSF2","Q01130;SRSF2_HUMAN"
"62046",0.271355060034305,"Skin","SRSF1","Q07955;SRSF1_HUMAN"
"62047",0.347702779353375,"Skin","DCK","P27707;DCK_HUMAN"
"62048",0.57514770344959,"Skin","NUDC","Q9Y266;NUDC_HUMAN"
"62049",-0.00588614739558136,"Skin","NDUFA9","Q16795;NDUA9_HUMAN"
"62050",0.455079092814942,"Skin","TM9SF3","Q9HD45;TM9S3_HUMAN"
"62051",0.013986013986014,"Skin","WDR48","Q8TAF3;WDR48_HUMAN"
"62052",0.315352362522174,"Skin","TXNDC17","Q9BRA2;TXD17_HUMAN"
"62053",0.739775910364146,"Skin","ABCD1","P33897;ABCD1_HUMAN"
"62054",0.3198606271777,"Skin","PALLD","Q8WX93;PALLD_HUMAN"
"62055",0.371541501976285,"Skin","NFATC2","Q13469;NFAC2_HUMAN"
"62056",0.423423423423423,"Skin","AIDA","Q96BJ3;AIDA_HUMAN"
"62057",0.348961311225462,"Skin","PGAM1","P18669;PGAM1_HUMAN"
"62058",0.270520883728431,"Skin","PRPF38A","Q8NAV1;PR38A_HUMAN"
"62059",0.652959200129011,"Skin","NIPSNAP2","O75323;NIPS2_HUMAN"
"62060",0.646375821736532,"Skin","NIPSNAP1","Q9BPW8;NIPS1_HUMAN"
"62061",0.381422924901186,"Skin","ARF6","P62330;ARF6_HUMAN"
"62062",0.801970443349754,"Skin","PYCARD","Q9ULZ3;ASC_HUMAN"
"62063",0.363064608347627,"Skin","PDHB","P11177;ODPB_HUMAN"
"62064",0.488235294117647,"Skin","BCL10","O95999;BCL10_HUMAN"
"62065",0.66677807486631,"Skin","NARS2","Q96I59;SYNM_HUMAN"
"62066",0.0769230769230769,"Skin","TTC38","Q5R3I4;TTC38_HUMAN"
"62067",0.275014293882218,"Skin","MRPL19","P49406;RM19_HUMAN"
